hash,NF,ENTROPY,LA,LD,LT,FIX,NBR,RELATIVE_CHURN,RELATIVE_LT,is_buggy
a28f5551483e21aa63b3e6d00ed0dcc9500e994b,1,0.0,23,0,0,0,0,23.0,0.0,0
06d7cf1d418ac5d793ace80c83958dd1cc8b84e3,1,0.0,5,0,0,0,0,5.0,0.0,0
3d59d551e9e0778702809a74a3203b8795258ef8,1,0.0,4,0,0,0,0,4.0,0.0,0
d3df01901951ad7c894b882669c97ec845c4d7b2,2,0.9023932827949788,21,1,4,0,0,5.5,2.0,0
aa70dceef4331e4f12f26ba397f91a757d9c4fe9,1,0.0,0,1,9,0,0,0.1111111111111111,9.0,0
df7eb1f25838043f60c75cec8a51493f300a2332,1,0.0,11,0,0,0,0,11.0,0.0,0
a8394ce0b643a4ea84d01a9280b50aa80ae74ad5,2,1.0,2,2,19,0,0,0.21052631578947367,9.5,0
de5f04b08be69db9ffeba061fc69e7ebd6e9d9b3,2,0.4689955935892812,19,1,8,0,0,2.5,4.0,0
f1b094b16acebb363b5cc0f058d5ac97e1f2c503,2,1.0,2,2,19,0,0,0.21052631578947367,9.5,0
05875e9faa1438390e3136e87dc87488fc391248,1,0.0,1,1,8,0,0,0.25,8.0,0
255a2c63b4b2eb9019bd9cbce90b2dbf565720c2,3,0.9654013672997088,6,9,37,0,0,0.40540540540540543,12.333333333333336,0
69110e1f33194c09110d2014737a1c754af01d63,3,1.0,0,3,34,0,0,0.08823529411764706,11.333333333333336,0
af55867da0f7b899958cb1ab815359b910f52f32,1,0.0,1,1,7,0,0,0.2857142857142857,7.0,0
ed07504b1703f1a167592c6eab557e3a992a0548,1,0.0,3,2,17,0,0,0.29411764705882354,17.0,0
59b8be069dd680c86787a6f01812388f71a57de7,1,0.0,5,2,7,0,0,1.0,7.0,0
55017ab56b98e49043e82e80a30213e949f9ae1d,3,0.99226583646603,29,0,0,0,0,29.0,0.0,0
27b6dec89f0dbf43f647f05cf0579af5405326b8,2,0.4121087160081413,169,0,0,0,0,169.0,0.0,1
88d1b06414f818eb744dfffe5f4ace88bba246ef,1,0.0,1,0,8,1,0,0.125,8.0,0
9caeaaca37954110e4847ca0c449351aa035a5dd,2,0.9709505944546686,15,0,0,0,0,15.0,0.0,1
1479b3a76ebd03af5aefc9b7ac7a5bfcb8d9f6e3,1,0.0,3,1,155,1,0,0.025806451612903226,155.0,0
960e448f9f02341619d9361436c03c7a56905bee,1,0.0,3,1,157,0,0,0.025477707006369428,157.0,0
8048f473aa7159d9732b7eda6edbfbd40b5f0ecb,2,0.8342867421739537,83,0,0,0,0,83.0,0.0,0
2f883db78d4f33862767ee8d79fa6e525c598da9,1,0.0,0,3,22,0,0,0.13636363636363635,22.0,0
4eb74efebc86c2e06aab43e261062fb0f861b20c,1,0.0,3,16,19,0,0,1.0,19.0,0
104d81572ee6fea549a08a367e4139016eb8e127,2,0.4924109213158984,93,0,0,0,0,93.0,0.0,1
1d740662e7d622731558d0b9b1bb03aadf3e2954,2,0.8246578332945034,58,0,0,0,0,58.0,0.0,0
5a770763010e3eca495c26c702782b94cce44a6f,1,0.0,18,8,159,0,0,0.16352201257861634,159.0,0
9d94f2bec5b13f98517a4d554ccf944820310f80,1,0.0,28,6,169,0,0,0.20118343195266272,169.0,0
76a7e284ef2f8723194a3b526336ef8fadd9e036,1,0.0,3,3,14,0,0,0.42857142857142855,14.0,0
c7194d1b58f0e7c5615b8184a1ad956d8d48e079,1,0.0,4,0,0,0,0,4.0,0.0,0
4dc6a2b23f08c1eaacd49ea3fb7b49f15b21949b,2,0.8582307926411411,39,0,0,0,0,39.0,0.0,1
e2ca7bcbe02fc3a122d5368ec89e823d4df31ac5,2,1.0,2,2,205,0,0,0.01951219512195122,102.5,0
4a37c2edaf3be7bf6cbd55913342e21219c22721,1,0.0,4,0,0,0,0,4.0,0.0,0
bc126a4685485ab3602b1dc1224ecc5a3497d7d3,1,0.0,1,1,4,0,0,0.5,4.0,0
1f6691451cd689b6f1d8b5acb618b48fbc7562c6,1,0.0,4,4,4,0,0,2.0,4.0,0
de6c41a6717da47d251aad28146178b6d7f48881,1,0.0,22,0,0,0,0,22.0,0.0,0
539cbab7b0d60ad64cf51a59472644c1d5a53a66,1,0.0,1,1,10,1,0,0.2,10.0,0
21b61ebe6c79c7471df51eb0131f74e74405db8f,1,0.0,3,3,11,0,0,0.5454545454545454,11.0,0
7b7af59e631ad6ba74032c9c9852baea247c4484,2,0.5435644431995964,1,23,26,0,0,0.9230769230769232,13.0,0
3d325bf20f0b09961b6c7de34aa4da0d16cfa67d,17,0.9226289368672208,166,0,0,1,0,166.0,0.0,1
8ee9226e05d2179f17c7dbc02fa78e31ea10b82c,1,0.0,2,6,38,0,0,0.21052631578947367,38.0,0
fd2ccea312c65e2f623b3802120258f02e420111,1,0.0,1,0,34,0,0,0.029411764705882356,34.0,0
4a96814127f912c5a0279847c9f70b90fe4bfd63,1,0.0,1,1,35,0,0,0.057142857142857134,35.0,0
ecc972489ae6caada3a8aeeae842187ef86e131f,1,0.0,1,2,14,0,0,0.21428571428571427,14.0,0
54437b90157beea59678f6cc66bce35ba118ffa4,2,0.9182958340544896,21,0,0,0,0,21.0,0.0,0
1b71cdde39eb8d2619bb4056ad8bf6a9915acd91,1,0.0,1,0,14,0,0,0.07142857142857142,14.0,0
d7dff25f1243f0c70f1eabb5fb5786f5b2e2b59b,1,0.0,3,1,15,0,0,0.26666666666666666,15.0,0
3e8dbd203f684f69b5d219cfbddb1c542ed934c3,1,0.0,1,1,17,0,0,0.1176470588235294,17.0,0
92c1c481d012b5f7765050a7b166e85d0c5cceed,1,0.0,0,1,17,0,0,0.05882352941176471,17.0,0
1eddcd93ca45beb34e1f0376bf2e7d2cf812f7aa,1,0.0,4,3,16,0,0,0.4375,16.0,0
dae20129807c9a15b9a59eb20431b98b84202714,10,0.982165506314525,15,10,307,0,0,0.08143322475570032,30.7,0
c69f27916991b6cde7b20772ca5a96863b4ef67b,2,0.9957274520849256,26,0,0,0,0,26.0,0.0,0
a9a60f027b87536b6aeaa773b7f5eae8b99df9a8,1,0.0,1,1,7,0,0,0.2857142857142857,7.0,0
e50c5d8bffcb97ce02695db9c421a03ad28c0b62,1,0.0,1,1,12,0,0,0.16666666666666666,12.0,0
df2f60b67ad02bdcb3c52f454fc53fc0aa1ab7ad,1,0.0,1,1,35,0,0,0.057142857142857134,35.0,0
bf6c15e1e00571c199f333d2a27c07dc1b912ec3,2,0.3567800143839433,74,0,0,0,0,74.0,0.0,0
030824300a3446af0e10b158f67ff7cc39ba68b2,2,0.6892019851173655,38,0,0,0,0,38.0,0.0,0
c4a84d8125e4a2c3d7237b6703e1499614428e84,3,0.6735876463099147,22,1,190,0,0,0.12105263157894736,63.33333333333334,0
b10bf987aaf48ed52e71e73daba124c3c98cfdaa,1,0.0,2,1,4,0,0,0.75,4.0,0
941e47d6e1e0be44470cf55cda4205315c36f171,15,0.9855847895466436,16,19,179,0,0,0.19553072625698326,11.933333333333335,0
496ea1b901c6275ffe8b4929ca6a5d6abbb1d9c5,1,0.0,1,0,17,0,0,0.05882352941176471,17.0,0
22fe54e844348ba3af8d626bd5af41cd5e41da17,1,0.0,4,2,4,0,0,1.5,4.0,0
940d5e0b5093897bc53b53fe06b0674bd84e227a,2,1.0,2,0,25,0,0,0.08,12.5,0
c848b5acde4d79f3ce6b80011ec21ce8e3d37aa9,2,0.9117517586347538,52,0,0,0,0,52.0,0.0,0
3566579c89a2481546945fcee7e1576846f41701,1,0.0,1,1,190,0,0,0.010526315789473684,190.0,0
bc1aedf2f9fa49758f7a5418b4710a99ed4ab2dd,1,0.0,1,0,4,0,0,0.25,4.0,0
a15a7b56e1c607269c4b191aedd539e2c3c86e4e,1,0.0,53,2,190,0,0,0.2894736842105263,190.0,1
