hash,NF,ENTROPY,LA,LD,LT,FIX,NBR,RELATIVE_CHURN,RELATIVE_LT,is_buggy
851f280725cdde1b117d387b3a9ab476e8231d81,1,0.0,9,7,991,1,1,0.01614530776992936,991.0,0
d678d847d74febe314077289995e9087192b9456,2,0.8960382325345575,14,2,3807,1,0,0.004202784344628317,1903.5,0
2d578cdda12daa524d7466d5681e35f2b9443bf0,2,0.5916727785823275,20,8,219,1,0,0.1278538812785388,109.5,0
7982301b609d4e05986bae4d3775501a21c0cd8e,1,0.0,1,1,309,1,0,0.0064724919093851144,309.0,0
9b8adebb915a1177cba47df8212cea4812bc2249,1,0.0,1,0,389,0,0,0.002570694087403599,389.0,0
92c1df05738a4f178db86ce0fe571d408cf87059,1,0.0,6,2,2117,0,0,0.003778932451582428,2117.0,0
0f080d1f448a16e50b0f19425bf2865724bc6696,2,0.9584508793298834,448,448,489,0,0,1.832310838445808,244.5,1
f0c4cfe51d50fd5f716584413f965d7b4bee26ff,1,0.0,9,2,1062,0,0,0.010357815442561206,1062.0,0
b89470a0b7203db2a5290885ece34448deff99a4,1,0.0,8,5,1229,0,0,0.010577705451586657,1229.0,0
2ac456a1d41a954879cb4961e48b40212b6244d5,1,0.0,1,2,341,0,0,0.00879765395894428,341.0,0
5d73a581a36c461bf3b86f8d3a89f828582b6663,1,0.0,3,1,993,0,0,0.004028197381671703,993.0,0
185bbea851db668ad4a12ca879ef976b5268923f,1,0.0,34,15,2121,1,0,0.0231023102310231,2121.0,1
75353bd19063fa8fdc5cca8977d7b258a3d3b581,3,0.1826796339308155,81,55,3631,1,0,0.03745524648857064,1210.3333333333333,1
7799f107f8d245e57515f90e804709c79be362cc,1,0.0,3,5,308,0,0,0.025974025974025976,308.0,0
ecfa6dbe7b1b8abad3792bc72592b8d8c391235b,1,0.0,2,1,2205,0,0,0.0013605442176870747,2205.0,0
25c477158923371b7ca790fc5963a4e5581daecb,1,0.0,2,0,390,0,0,0.005128205128205128,390.0,0
4e51aab9e593110d64d15edc957377d43b0d88a3,2,0.9709505944546686,30,0,989,0,0,0.03033367037411527,494.5,0
8ef17e41e1eea3a95ed0a0d9f41bb643dc490851,2,0.28639695711595625,27,13,1314,0,0,0.030441400304413998,657.0,0
3bb382d9cfa5c4023c28a74cdfd6cc88ada87603,4,0.8698945214141155,337,75,3294,0,0,0.12507589556769885,823.5,0
844f080300caf4218492fa8fa1a647e5a1fbae62,2,0.7219280948873623,5,5,508,0,0,0.01968503937007874,254.0,0
7f6e960d85d8559e051220aeead5d2b37424715f,2,0.6500224216483541,10,8,2376,0,0,0.007575757575757577,1188.0,0
e462ab15b3b8b90eb04a673231e22bf9ea2450f0,3,0.5240761110432207,46,34,609,0,0,0.13136288998357964,203.0,0
90758122269b540b1aca5728e44e6d21c7beb9ff,3,0.5713619478607342,23,7,621,0,0,0.04830917874396135,207.0,0
07b41426a2fb9269211dcc512a87569a7dc4d5c2,1,0.0,27,26,172,0,0,0.3081395348837209,172.0,0
74a0330271b1c41dae4af32c1162f3f4c5c6fac5,9,0.8576952810855445,26,12,7125,1,1,0.005333333333333333,791.6666666666665,0
ca043bf3e296bb8f55c9b127d108c89721532403,3,0.8580678461957807,48,35,2653,0,0,0.03128533735393894,884.3333333333335,0
6e9b08e382b0f7609ef12e51054c23fcca83be28,2,0.2974722489192897,54,3,847,0,0,0.06729634002361275,423.5,1
9fda74fc07e105c4b54f2181b56f0f6c356b0f9d,5,0.470325787473301,114,72,4406,0,0,0.04221516114389469,881.2,1
b26b816d81720a31678a921b96c430620485d164,4,0.8122477248672335,46,12,962,0,0,0.06029106029106029,240.5,0
b695ba20705ab8ff489a702edea0642fca39c735,2,0.6581912658132185,46,1,1304,1,1,0.03604294478527608,652.0,0
aeb6ae3bcbe167ae55a75bcdc14311e1c6b006d5,1,0.0,2,2,173,0,0,0.023121387283236997,173.0,0
b230be570f765d85ea085fe11fce19412394b7e3,3,0.7000350705224772,112,12,2494,0,0,0.04971932638331997,831.3333333333335,0
6fa46b359eab60fee64131e8101b92a7af146e27,2,0.7219280948873623,118,32,346,0,0,0.4335260115606937,173.0,0
fb6b4a98b041f2206b54b887435186a409087323,2,0.9798687566511528,16,8,2543,0,0,0.009437672040896579,1271.5,0
c648904cba74c89f01efe3f28ed70b7bd1b661ed,1,0.0,1,1,397,0,0,0.005037783375314861,397.0,0
6b74ce2f65221abeab55c06af00b7418f2876390,1,0.0,12,6,2248,0,0,0.00800711743772242,2248.0,0
e19daa58e3d7c3d8d2487472997ae490825a10fa,1,0.0,9,5,397,0,0,0.03526448362720403,397.0,0
49ab71181c09431ac0496a133080849fbac60a49,1,0.0,5,0,392,0,0,0.012755102040816329,392.0,0
