hash,NF,ENTROPY,LA,LD,LT,FIX,NBR,RELATIVE_CHURN,RELATIVE_LT,is_buggy
89af6dedeee5cfcdca7fe56bbecdf72f824847a2,301,0.7650165017559425,94552,0,0,0,0,94552.0,0.0,1
543d8422a166ef136c8c3f202bcd1c41521fc701,1,0.0,3,1,60,0,0,0.06666666666666668,60.0,0
1d640dcb480bcae56ee813f5e69b9223878d08d3,1,0.0,1,3,62,0,0,0.06451612903225806,62.0,0
312fa22f50351a4d38b71198fe1f88fd1962ae6b,1,0.0,1,1,60,1,0,0.03333333333333333,60.0,0
426ad00f062e3579d4e21d7becce4caa53b4436f,1,0.0,1,1,563,0,0,0.003552397868561279,563.0,0
9601b6fef9f61637e0466f43ed504d7cc0f904c8,225,0.7488081726846442,495,49364,51233,0,0,0.9731813479593232,227.70222222222225,1
9c03a2f287e258f080c8770250b994423e240161,8,0.9229586948181204,0,1675,1675,0,0,1.0,209.375,0
4b0b995bfdc9284ee4c36c8cdf0b68ad5d9ff90f,1,0.0,0,3,3,0,0,1.0,3.0,0
26cceff99447b9abd1c5be2d299901086a8b74cd,10,0.39101798522762254,8297,73,1131,0,0,7.4005305039787785,113.1,1
d558c7396c601f20cf9d9801753b8c23acdb757f,1,0.0,1,1,64,0,0,0.03125,64.0,0
ea110001d602e5ebbd6d4c01bbce2c3283408f2f,1,0.0,154,149,1090,0,0,0.2779816513761468,1090.0,0
7f08daf28cf38dbb8248a42d0e5134c17d37e9ff,11,0.9691584231046324,25,109,1248,0,0,0.10737179487179488,113.45454545454544,0
14a6c326927740c11e24833c0dcaec99de9071ce,28,0.6272106014160518,15595,49,1188,0,0,13.168350168350168,42.42857142857143,0
448cde12e68cf7f41b8a91124301283c2527d6ad,1,0.0,2,2,67,1,0,0.059701492537313425,67.0,0
47b08a38675a94346fbf5704e5e9c5b779ba98ea,1,0.0,1,0,84,0,0,0.011904761904761904,84.0,0
747cf2bc0a8edfd174f2135c4bae450e76cb928c,1,0.0,1,1,85,1,0,0.023529411764705882,85.0,1
f4dedf03d595f6d8f871257b02844bc9a6877a3d,1,0.0,1,1,85,0,0,0.023529411764705882,85.0,0
d734ca99f9203ca4f93eee91bdab79cd2721d4ce,1,0.0,6,5,1168,0,0,0.009417808219178082,1168.0,0
aa6584cdca758c000efcc792bb9265df34f502f4,1,0.0,5,4,248,0,0,0.03629032258064517,248.0,0
4d84ea3aa4cb2141d2079b3c99902a5a6298dcab,1,0.0,1,1,85,0,0,0.023529411764705882,85.0,0
994293f049aa234bc11d742b0fbf905665428bb2,18,0.7338929797899795,3036,3394,4680,0,0,1.373931623931624,260.0,1
6fa101398c4856593663dc28434c509f127ccdb1,1,0.0,1,1,293,1,0,0.006825938566552901,293.0,0
f66a6dfbb9491482fbd092982479aff9657e5716,3,0.5327647141862265,36,61,997,0,0,0.09729187562688063,332.3333333333333,1
54b7b99e3bc34c6ee6a66279b6bf01cf33b6fa11,10,0.6906313141086493,449,226,3393,0,0,0.1989389920424403,339.3,1
6cfedb360931ac3ccde4ca2d83b0d33d8472e3ee,5,0.8151927382531459,1080,0,0,0,0,1080.0,0.0,0
29afb2e7f7646ee833522c3ad5c1b6d98a31506b,2,0.7219280948873623,5,5,2134,0,0,0.004686035613870665,1067.0,0
e0aa0d1a57aaa76c68856ffa8395a98072a4be18,2,0.9182958340544896,10,2,65,1,0,0.18461538461538465,32.5,1
b523e0cbb7e7a16f18c6f644448df6ed8041f0d8,11,0.7053854968386687,310,124,5058,0,0,0.08580466587584025,459.8181818181818,1
2f5a019eeac9b705266779317e7c893a9ebc81fa,4,0.9323290345615198,18,12,3160,1,0,0.00949367088607595,790.0,1
54f0e5fbce59db0994753583da6fee7440e4754b,1,0.0,1,1,107,0,0,0.018691588785046728,107.0,0
99d1750a5a1dda35238acfdee31a1fe0b3461938,1,0.0,6,6,107,1,0,0.11214953271028036,107.0,0
7e792ba14f3fe6ca329418e0546b763a8b2cda45,2,0.8112781244591328,4,4,2191,1,0,0.003651300775901415,1095.5,0
c83063108011c3facfb6f2d7b6bb9bd6098bdd1d,1,0.0,1,1,2069,1,0,0.0009666505558240695,2069.0,0
075aafab3322b42f225e346034b7724e7bc465d2,9,0.6296402721821276,169,35,4639,0,0,0.043974994610907515,515.4444444444445,1
3659b72f43c2191333a6d7fc16e323a8af1ee6b5,1,0.0,2,0,88,0,0,0.022727272727272728,88.0,0
3596c1988b6c69450f70f0114069f33e00707549,1,0.0,2,2,90,0,0,0.04444444444444445,90.0,0
cc5556bceb81b1c45f3f7171b037f387e40e4524,1,0.0,8,3,90,1,0,0.12222222222222222,90.0,1
525bf86a7e80573668f9a41d58530141d1ead0f3,1,0.0,1,3,95,1,0,0.042105263157894736,95.0,1
9842a5341bb3c3b6c025c748434077a2dbd22cd2,2,0.20559250818508304,30,1,2237,1,0,0.013857845328565042,1118.5,1
998cde6fefc203b18477cfa1baa3fc398d92bcd2,1,0.0,1,1,119,0,0,0.01680672268907563,119.0,0
dfb313307639477b4e2317218289411e7ff9f818,3,0.4059496085351717,33,13,2355,0,0,0.019532908704883226,785.0,1
ef868410de641079df03ff8caa6dc939a5966a05,1,0.0,0,57,57,0,0,1.0,57.0,0
7895de6199f5e07161b8ee5c0ac2640c5224bfff,1,0.0,2,0,116,1,0,0.017241379310344827,116.0,0
84f56fe73e44084a77fceae50b542e44152213c0,1,0.0,1,1,2246,0,0,0.0008904719501335707,2246.0,0
eb0209772c67325fc69b663d015e3f4aff4e8809,5,0.28187391335117545,686,14,437,0,0,1.6018306636155606,87.4,0
549a642d53db9d205f71b5605980e5318c904405,5,0.28187391335117545,686,14,437,0,0,1.6018306636155606,87.4,1
022a7666e7c330f5d494aeef699a8fcdb6267c16,1,0.0,0,1,631,0,0,0.001584786053882726,631.0,0
c4d34eb2b3e0ee505c88d905e827641c10a70630,4,0.3933107258343673,39,4,1338,0,0,0.032137518684603884,334.5,1
41a0ab5fc29bfbfd5fd453b21ddca9960f8ce304,1,0.0,1,1,133,1,0,0.015037593984962403,133.0,0
2e31f14503c0ffff63005c8cedd4bbf6ac7893b0,1,0.0,1,1,220,1,0,0.00909090909090909,220.0,0
2c94370df36ac654d6b185fbb6da3aaa7a6b11a8,3,0.9320201587042912,15,1,496,1,0,0.03225806451612903,165.33333333333334,1
1563e2260ffc287df685114d328cbb0dcf8a9098,2,0.6429383500409614,27,28,329,1,0,0.16717325227963525,164.5,0
