hash,NF,ENTROPY,LA,LD,LT,FIX,NBR,RELATIVE_CHURN,RELATIVE_LT,is_buggy
6bd5a442649ce9dc3fe98712034c28be4594cf6e,49,0.812736304351431,6252,0,0,0,0,6252.0,0.0,1
d5f5a3594583504a38257390fdf7631169cb8750,1,0.0,1,1,122,0,0,0.016393442622950817,122.0,0
77640259fc4bdd93026cd723558370b7f50283bc,1,0.0,12,6,292,1,0,0.06164383561643835,292.0,1
612ef5155e5c99cb533e70d865af5dede63221b2,2,0.996374347265302,135,119,253,0,0,1.0039525691699605,126.5,0
c8c8e8dadcaabf848c2bffd390a2d56005c4ba66,1,0.0,13,0,151,0,0,0.08609271523178808,151.0,1
a74b57d6e5ae33a720c64d07f0738095d0ade235,2,0.27297085791406983,56,8,467,0,0,0.13704496788008566,233.5,1
48e281f67589045cab2a819563f428aae0dd2e84,1,0.0,37,13,164,1,0,0.3048780487804878,164.0,0
a8c0613c792139b76e46ef67d51931ec614b978e,1,0.0,15,28,188,0,0,0.22872340425531915,188.0,1
a1ff86a6b4227ce03d2d9d17a989c464d8d5dcd9,1,0.0,19,21,175,0,0,0.22857142857142854,175.0,0
b7e17be85c0fd9989895428909a7d0c9d8046f95,1,0.0,72,0,0,0,0,72.0,0.0,0
b8773672606c299f96575c8b7466f0e958ccc2dd,1,0.0,1,1,173,1,0,0.011560693641618495,173.0,0
f87ee259b0431a18ee328894ded952f841b9a0ec,1,0.0,1,1,173,1,0,0.011560693641618495,173.0,0
57fd6735a71053ceb9a562daf5a1e870cb9a6f16,2,0.9182958340544896,3,3,270,0,0,0.022222222222222227,135.0,0
3dcedf6bf3fccb8f9d5d08b09b4e1fdfdebcba13,1,0.0,16,2,156,0,0,0.1153846153846154,156.0,1
d47ef23df1821ee03756569ab8e6257ae54a51ec,1,0.0,8,10,170,1,0,0.10588235294117647,170.0,0
2576a411a5c1c0b49aa6638a682165d1e92aed33,1,0.0,1,1,168,0,0,0.011904761904761904,168.0,0
64c3e57f1cb09d87626a5166687c6b417c798c8e,3,0.8577812076509398,21,12,499,0,0,0.06613226452905811,166.33333333333334,1
