hash,NF,ENTROPY,LA,LD,LT,FIX,NBR,RELATIVE_CHURN,RELATIVE_LT,is_buggy
0d5eab31eacbfd5d048b98fbe0dbc972d8e8c51f,4,0.851697941467102,66,0,0,0,0,66.0,0.0,1
4605a9e8c9adc5cfdfe3b7edfbd741ce0ab70a8c,3,0.7725068857142601,8,1,16,0,0,0.5625,5.333333333333333,0
ecd5e686f6dfb3f7fbd5155df0f37a08c1fa31ae,4,0.7632569634345225,21,12,43,0,0,0.7674418604651163,10.75,0
15b5968d5cd2dad68c03de43c7892be7ed5abf48,2,0.6840384356390417,53,2,25,0,0,2.2,12.5,1
2af784f79a38b4da82c3a779c8f4c73360bb44fc,2,0.9182958340544896,4,2,33,0,0,0.18181818181818185,16.5,0
8c7c2a65c9d9793e8ba4167ca629eda155f42c4e,1,0.0,1,1,5,0,0,0.4,5.0,0
69cee7bd089de6b1d904bbcb4e659a24703533d6,1,0.0,21,13,45,0,0,0.7555555555555555,45.0,1
f0afb45394c03ebb9e360468d25b76bc00061d15,2,0.7973265101474423,17,12,84,0,0,0.34523809523809523,42.0,0
68dcb24ee9c6c90db151fe76d2e042dd8e5d39d8,2,0.9709505944546686,5,0,53,0,0,0.09433962264150944,26.5,0
e523bec7f9a8499f38fb9607d1e2cbcec32b1b20,2,1.0,21,15,58,0,0,0.6206896551724138,29.0,0
605838fca9d81644c6eaf1d4e59e5cae42257555,2,0.9709505944546686,5,0,36,0,0,0.1388888888888889,18.0,0
4815a82c79800b598bb0992e82250d35aa9d039f,2,0.8112781244591328,3,1,83,0,0,0.04819277108433735,41.5,0
51c7769488782fb8b985461c5de4e65e1eb65cb0,1,0.0,0,1,37,0,0,0.027027027027027032,37.0,0
df2381815ccf427eb926b0d440fe1918e82ebe99,1,0.0,2,2,48,0,0,0.08333333333333333,48.0,0
a00f9d9834a0a96e1e6d84fd247dfbf34f3734c5,2,0.8631205685666309,29,13,67,0,0,0.6268656716417911,33.5,0
9e46ab48da36fc638da3809f3c335e2556aac74e,1,0.0,91,3,58,0,0,1.6206896551724137,58.0,1
ec048bdd99540ddf707c4019662f69c81e281c11,1,0.0,51,2,146,0,0,0.363013698630137,146.0,1
8ddb3554ba826896fd43589f8b33f30da7439715,1,0.0,42,12,195,0,0,0.2769230769230769,195.0,0
4f438a0738adbf2e3176ab715915a088997c15ab,1,0.0,9,0,225,0,0,0.04,225.0,0
2d33a191d5a13b6a175ba67fbd8435604e4bf776,2,0.961236604722876,9,4,270,0,0,0.04814814814814815,135.0,0
349246b96112792d5564fdf7c11ffca4a5e5a389,4,0.8879294741223203,23,3,264,0,0,0.09848484848484848,66.0,0
9dcb2dcbfa71e71ad11a7cb8819d873b85c2e2bb,3,0.9643787017331664,16,6,295,0,0,0.07457627118644068,98.33333333333331,0
6ee09cb7b75296ad9ceb78be7e9cc71be5e74186,1,0.0,3,0,236,0,0,0.012711864406779662,236.0,0
8b29170c9b14a9fb2414578669e0d8a10a0794aa,4,0.8172157521702992,12,12,254,0,0,0.09448818897637797,63.5,0
e22194284d98a94fbaa3f5b92f341022d283c480,3,0.8613461021013984,23,20,291,0,0,0.147766323024055,97.0,0
f42c253d141b40ced258547d9f14b8872cbdb5c1,1,0.0,1,1,25,0,0,0.08,25.0,0
3a4956cf43a3cba64a50b5856fb0ea4cfe719667,1,0.0,0,2,240,1,0,0.008333333333333333,240.0,0
f15967bcf332cbd2f1557a2a806bcbf84e48124e,2,0.9182958340544896,4,2,267,0,0,0.02247191011235955,133.5,0
5c64a39ad4536c8fe1c15c257de159e50547bfd3,1,0.0,31,1,238,0,0,0.13445378151260504,238.0,1
3f41fc8df70933a8df5a21f557dcd12d1c79df22,3,0.9850568223215076,7,1,296,0,0,0.027027027027027032,98.66666666666669,0
256e5e685aed1675fc34663218ffb6e65a49c27f,3,0.9821410328348752,11,10,340,0,0,0.06176470588235295,113.33333333333331,0
671ccd8e82e0c106b0ccd9cb61b674f342319725,1,0.0,14,3,27,0,0,0.6296296296296297,27.0,0
be7a3de9af36f561259a3f8e064450788e305ed7,3,0.496962673292849,42,16,294,0,0,0.19727891156462585,98.0,1
5fbf5c55302bcbe044882f4947c9e480f288113d,1,0.0,0,2,269,0,0,0.007434944237918215,269.0,0
e691bcafa543403b798dbd0e4f7359b36522e233,1,0.0,2,0,33,0,0,0.060606060606060615,33.0,0
e6b7c3dc305c7021bed00b62b08110a0129dac57,2,0.6500224216483541,7,5,329,0,0,0.0364741641337386,164.5,0
b022a7d4b71d97c4f1f84d71af241d3e2d26dc2e,1,0.0,5,5,62,0,0,0.16129032258064516,62.0,0
c5f6c4c2a64a18099376bc508d0b7343ecfcb85d,1,0.0,1,3,269,0,0,0.01486988847583643,269.0,0
81f7c4969b6f3bec48f0b734c0d1d7ccc6a32af6,3,0.9808340377961402,8,4,120,0,0,0.1,40.0,0
e1305bd3c4ed1f53e6125f7954e45d2481cec30e,3,0.18097519948921972,58,40,124,0,0,0.7903225806451613,41.333333333333336,1
9f3a5a2307e823d643140517eadeb1d3609c1061,1,0.0,2,1,44,0,0,0.06818181818181818,44.0,0
fb4215a292d3e4b8fc70a3b5cec9c66f132cf829,1,0.0,31,31,83,0,0,0.7469879518072289,83.0,1
71d935cbee92842860c0ae340d12dac9898ca863,1,0.0,1,1,267,1,0,0.00749063670411985,267.0,0
f9c156014d7b0e66387658977696f33a3c24f5b9,1,0.0,16,8,83,1,0,0.2891566265060241,83.0,0
7a6ea8736cba16688aea6bb0868ceaa9dbfe174d,3,0.9481964230199842,28,5,403,0,0,0.08188585607940446,134.33333333333334,0
1c6b4f09506d73dddd20c570c987294aab36609d,1,0.0,11,1,97,0,0,0.12371134020618554,97.0,0
18f2f012362e927893fd22a58b0e8bd8dd09de05,3,0.42181719939456,20,12,423,0,0,0.07565011820330969,141.0,0
