hash,NF,ENTROPY,LA,LD,LT,FIX,NBR,RELATIVE_CHURN,RELATIVE_LT,is_buggy
9e70410fd362d58108d5e9ceab7127714d51268a,2,0.92568598698213,36,8,83,0,0,0.5301204819277109,41.5,0
411a06cad38f770ccd27a9f28a143eb8265cef3c,1,0.0,6,2,73,0,0,0.1095890410958904,73.0,0
5673d7e6d7296647814309657e8442918c7fb909,1,0.0,10,4,77,1,1,0.18181818181818185,77.0,0
b3b7d34ed7208bec94ba77acc99ea98dcb333d07,1,0.0,24,5,38,0,0,0.7631578947368421,38.0,0
0018dd43b40c9cfbe3c378751a4b5d70a2ab0e0d,1,0.0,2,1,87,1,1,0.03448275862068965,87.0,0
065ddfd3af7b6aef98189a091658e8201a77d997,3,0.9981459752167368,16,6,414,1,1,0.05314009661835749,138.0,0
7c16c811a1315682b99b2e1660a359df15db1d90,1,0.0,1,0,33,0,0,0.030303030303030307,33.0,0
788927c4f96ecd318ec1701391e1b70b3ecfd252,1,0.0,6,26,77,0,0,0.4155844155844156,77.0,0
c2ced58cb13d4359e6871bea3b7431c74e78a81a,3,0.7632990295417241,7,18,200,0,0,0.125,66.66666666666667,0
b297346023120d1866ca30777bbb9a7226851359,2,0.9182958340544896,2,4,24,0,0,0.25,12.0,0
852d30f896395c55aeb8378a9d9911467d7840e3,4,0.9477528103057692,8,14,96,0,0,0.22916666666666666,24.0,0
4e72f4f7e60505ab0e3fba65bbba2e9adc154531,1,0.0,2,2,286,0,0,0.013986013986013986,286.0,0
853ffca3396390cb5f406ae91a5eec30b846a9df,1,0.0,1,1,117,0,0,0.017094017094017096,117.0,0
1fdc12c4d171e5a70624247d50edf9377421e587,1876,0.8941215612744597,0,240266,240266,0,0,1.0,128.0735607675906,0
12224341b494978e176662bb1ff5c689ac784e10,2282,0.8978127224096162,295442,0,0,0,0,295442.0,0.0,0
a661e675215cc699fc911d808b6c90da43f566f5,2,0.7553754125614288,3,20,403,0,0,0.05707196029776675,201.5,0
7a522ae27fffb6232f99e54907950fed775bad97,1,0.0,0,27,27,0,0,1.0,27.0,0
d19e45507385aabb0340b3bb1af878b900443051,2,1.0,2,2,56,0,0,0.07142857142857142,28.0,0
431498d059f35296a7e2cf72f416edb2c9e01333,1,0.0,1,1,314,1,0,0.006369426751592357,314.0,0
b45e6e1e4b190dd8aeb021996a733ca9101c09c2,1,0.0,1,1,203,0,0,0.009852216748768471,203.0,0
ca43b27d6a0452566fde65b0e864864bacb7ade2,1,0.0,1,1,140,0,0,0.014285714285714284,140.0,0
