hash,NF,ENTROPY,LA,LD,LT,FIX,NBR,RELATIVE_CHURN,RELATIVE_LT,is_buggy
c7bd2ea2636f8210a1c39a3a91e2046d0a81ac38,5,0.7956500266819677,186,0,0,0,0,186.0,0.0,0
cc0214488a429ed5bbdb97b4967c4e3b860bf1e5,2,0.9182958340544896,3,3,125,0,0,0.048,62.5,0
dc846258da38bb5b74036772a445d0f455226155,5,0.8253590142141103,62,6,58,0,0,1.1724137931034482,11.6,0
95e91ea4829c2cb71f8092a1e022c3cf7f1cca22,3,0.9018944223107132,30,11,139,0,0,0.2949640287769784,46.33333333333334,0
7b69b7f577d63ff212980c4ce1d110d88de3e69b,3,0.576217395521696,18,1,140,0,0,0.1357142857142857,46.66666666666666,0
bd586d5b11ce6513898e42181702cac2c6b5b89e,3,0.9370973637924032,47,14,146,0,0,0.4178082191780822,48.66666666666666,0
50da66a744401b08865c153d350918b2e0ac298c,9,0.9009563520189056,345,122,264,0,0,1.768939393939394,29.33333333333333,0
834c4465c095692f164accb8fcbb56bf5ae581e0,6,0.5330477030613396,96,174,460,0,0,0.5869565217391305,76.66666666666667,0
bd327d8ded8f0d955ba6a29c425c04a7bfee0b43,11,0.8448882860770794,366,0,15,0,0,24.4,1.3636363636363635,0
42865658d680f7004d32af3dcf84363adc5e444b,2,0.9182958340544896,0,6,26,0,0,0.2307692307692308,13.0,0
91df636d12615268da4986e9aa8ab007967f2d5c,6,0.8280090668661554,92,53,266,0,0,0.5451127819548872,44.33333333333334,0
e1de6a70868842e5b05488f39752131654c8371a,5,0.7008780873539173,6,353,405,0,0,0.8864197530864197,81.0,0
11679e8dbb0c8b117c638bd1fa5eace7e336cded,2,0.13303964861069895,27,27,86,0,0,0.627906976744186,43.0,0
ef00f81fc89bc6833810ccb6f74d1a53141b6b7f,4,0.7599195715218965,23,21,262,0,0,0.16793893129770993,65.5,0
bd8f5e8ee894565a513ae772dd1088782a91ea53,12,0.9875220631689018,187,52,475,0,0,0.5031578947368421,39.583333333333336,0
