hash,NF,ENTROPY,LA,LD,LT,FIX,NBR,RELATIVE_CHURN,RELATIVE_LT,is_buggy
cb356e57ce29a48f8860afd660f865004c8ddea7,1,0.0,0,1,350,0,0,0.002857142857142857,350.0,0
979ff2d5f4fdbffa441c4ab788d9a625ab3f86c1,2,0.7219280948873623,1,4,539,1,0,0.00927643784786642,269.5,0
9d5886cc92183ec61497783173cbb2eba09c0222,1,0.0,3,3,109,0,0,0.05504587155963303,109.0,0
0df406027e7ce8197266d55ee6fdb21db6c34982,3,0.4656663294644228,18,110,1942,1,0,0.06591143151390319,647.3333333333334,1
7f8337ec28e07ca07fb0da3a0a4762cfed065ec1,1,0.0,21,10,109,0,0,0.28440366972477066,109.0,0
98b454b3e7618c86922f85d686165fa915977d78,11,0.6689672344896058,1548,208,3210,1,0,0.5470404984423676,291.8181818181818,1
cf65100b3c6e296aad8826da4f17f1220970f38d,16,0.8489074639222036,173,56,2956,1,0,0.07746955345060894,184.75,1
69f0d5ca29686f4431f536d462bf1653562b6ce4,2,0.4021791902022729,25,25,1074,1,0,0.04655493482309125,537.0,0
414b6c79cff4f9f8ef53155600528194895e959f,1,0.0,96,0,0,1,0,96.0,0.0,1
49cab9e0ff79f016c51aea0da11c5be45c38e36f,1,0.0,7,3,608,1,0,0.01644736842105263,608.0,0
b231d45d144e28981f60911c5d96073689a7b912,1,0.0,1,1,964,0,0,0.002074688796680498,964.0,0
cccf2393620aa6b27ee0f3d2eeb97878b3f3feea,2,0.8960382325345575,13,3,202,0,0,0.07920792079207921,101.0,0
ab073ea999fb125096bc7ef3521e9ed9ae49da02,1,0.0,0,96,96,0,0,1.0,96.0,0
bc800c9ce5198cc4bb44f38527d3747b1ab15db5,1,0.0,35,9,93,1,1,0.4731182795698925,93.0,0
e4dd7fbaccbb22961c7c20803705100e26d27a12,9,0.6559030620375871,149,66,2027,1,0,0.10606808090774544,225.22222222222226,1
803bf571fed1473913fb207979687e00698e56b5,2,0.9618624139909456,44,39,516,1,0,0.16085271317829458,258.0,1
f2954131314dfec86db61fb3bc795ec4d4bb080c,2,1.0,2,0,178,0,0,0.011235955056179777,89.0,0
47379558a60dbb29485e039273acc363b80a253b,1,0.0,6,13,144,0,0,0.13194444444444445,144.0,0
f3d04149cea61b28b7d6c354fbd70c0159e5ad9d,1,0.0,13,6,137,0,0,0.1386861313868613,137.0,0
96db5dfe60cbac5b6fc17d185ca94c3c0fb2053a,1,0.0,8,0,320,0,0,0.025,320.0,1
e4b56a3fd9733d04000fbb87b4f203d16b0da64b,1,0.0,5,1,328,1,0,0.018292682926829267,328.0,1
87a3dd4f70d430c247e253520c4b41d4736f9114,1,0.0,1,1,332,1,0,0.006024096385542169,332.0,0
798798607efb628a8c158c5b191474f1c12ccb3e,2,0.4689955935892812,12,8,231,0,0,0.08658008658008658,115.5,0
69a88082c735dfc63943c66ef8680a520836e543,1,0.0,2,21,119,0,0,0.19327731092436976,119.0,0
b734f5a1a1d2ffc9fb3a1a9d136d093e01c01049,1,0.0,8,3,612,0,0,0.017973856209150325,612.0,0
ab2763f0542807a34859454f7a4256eb674a5f75,8,0.8564462102518311,7,44,730,0,0,0.06986301369863014,91.25,0
aef58e3d9c60c973367d8d356ea1f023c1dc5013,1,0.0,2,2,673,0,0,0.005943536404160475,673.0,0
7104af1d7fa52ca2b0308c48b52bc04705f52f86,2,0.961236604722876,9,17,343,0,0,0.07580174927113703,171.5,0
ae498ba0f6091949eb57e025deaf209ee46cbf36,1,0.0,7,7,572,1,0,0.024475524475524483,572.0,0
1a52826581af19e755942d1cdfec7f8b63b24f71,1,0.0,3,1,39,0,0,0.10256410256410256,39.0,0
735c5c3c11f8aa43c88ea96f59e3119264c79489,1,0.0,1,1,572,0,0,0.0034965034965034965,572.0,0
a0eb75ee11cf3226bfe405b5536f76387920f798,1,0.0,1,1,390,1,0,0.005128205128205128,390.0,0
5fb78cd076cc56a507cbd21b0b50e6978541ab33,2,0.16866093149667025,79,1,341,1,0,0.2346041055718475,170.5,0
8006ea6959d5e583687ce96894da6805f478d80d,1,0.0,3,3,148,0,0,0.040540540540540536,148.0,0
2ca277544149bfdcd740f92b75d563d39348b053,1,0.0,1,1,446,0,0,0.004484304932735426,446.0,0
0ed051c421ee1e2405215b9c89ad2e7b314f2dd6,1,0.0,2,2,455,0,0,0.008791208791208791,455.0,0
805731ec11ca77163eff2dba6d2c3ae4d77a968c,6,0.5064413888791028,3,1312,2408,0,0,0.5460963455149501,401.33333333333326,0
78f7deb1d0e68081a7704dbd416b500c284866e4,1,0.0,1,1,341,0,0,0.0058651026392961885,341.0,0
9dc9a30b73060fbe78311b646213de4bc8358d50,3,0.8433747712722803,121,0,164,0,0,0.7378048780487805,54.66666666666666,0
6f7865df467c89ea040ecd7dd7503354c3677991,1,0.0,0,1,74,0,0,0.013513513513513514,74.0,0
d372cdc0afae0cd814ea760f601b30ebf6c29b8e,2,1.0,3,5,262,1,0,0.03053435114503817,131.0,0
9639197361f390864acace55500ce328f114223c,1,0.0,121,0,0,0,0,121.0,0.0,1
1e96f2651f2a4058ef4d989e7bc15f6cf54adeb1,3,0.6052133662871835,244,43,796,0,0,0.36055276381909546,265.3333333333333,0
601d4b6880219d580e4696822f020683ef15e706,23,0.7039382117702232,107,3372,4776,1,0,0.7284338358458962,207.65217391304347,0
54b5ed07f0f24aac38a57ad02bd167879843575e,36,0.8366241433931033,534,245,3361,0,0,0.2317762570663493,93.36111111111113,0
c741ff5b35aa3e3435e579a63ad1a48417efdb0a,4,0.9609640474436812,5,5,849,1,0,0.01177856301531213,212.25,0
3fdaeadd19c890bae9478e11bcd51459612b17f4,16,0.6636482158041888,289,184,2139,1,0,0.2211313697989715,133.6875,1
5cb5dd0324bcb5aea4e607e2e62f81a4a8d77303,1,0.0,2,1,113,1,0,0.02654867256637168,113.0,0
e50c6228ef7626de3b070c21ae1d7f0a26288a38,2,0.4021791902022729,13,12,461,0,0,0.054229934924078085,230.5,0
d0522fb836f9e2e9a7bb91320655955f544f2255,3,0.586713749434014,342,0,158,1,0,2.1645569620253164,52.66666666666666,1
ffca1ca869f59aa080fff5743d707fca1f11b194,21,0.8169371497158135,135,61,3017,0,0,0.06496519721577726,143.66666666666666,1
234c11268bae5bb6e246df507aee64568539fad4,1,0.0,37,21,378,0,0,0.15343915343915346,378.0,0
76aaf841919f5ce43d0434a2e63a390cdc8f9b40,1,0.0,0,7,184,1,0,0.03804347826086957,184.0,0
8cd5282bc399d96836a43ae164af04537c11cde6,4,0.7009202770164468,48,405,532,1,0,0.8515037593984962,133.0,1
853bb9e3d28beb64696786884638530dd8efb65d,1,0.0,0,3,164,0,0,0.018292682926829267,164.0,0
314ab53e20c8ddc3e89f484ebf8c8c91d799ce26,5,0.6176508588593221,37,31,792,1,0,0.08585858585858586,158.4,0
e32a8ef3d71034831fefa88fe3b4b784550829b8,2,0.9305861291319929,32,20,415,0,0,0.12530120481927712,207.5,1
28f1852809b07556918ddb7791fa8254d7bfe51f,23,0.7602755949272393,334,79,3273,1,1,0.12618392911701806,142.30434782608697,1
75dc6d6b379c1911d9b0126edcada82280bebf5f,2,0.9993375041688848,61,5,94,1,0,0.7021276595744681,47.0,0
9b0651ff29441e4574c1ab2aca7b04be37d14c9a,2,0.8453509366224365,11,0,256,0,0,0.04296875,128.0,0
9998bf1025ba6808acb275ccc3be5cd8c07d8a8a,1,0.0,2,2,141,1,0,0.02836879432624113,141.0,0
694a5348b711fcc689c69a1875c0c4fad0439814,6,0.8983852525653809,15,10,1252,0,0,0.019968051118210862,208.66666666666663,0
30c03bd0d4e64a102dab9f5d5ec3ff6d954507ad,24,0.8162756733888876,317,365,3269,0,0,0.20862649128173755,136.20833333333334,1
2c104387295f556967df50c6bc82704bd5a136c4,2,0.8427332279750763,395,0,0,0,0,395.0,0.0,0
fa9b735740b1d4f22b4d2cb6cfbdfdd3b26a839d,3,0.9799489104982478,54,45,301,1,0,0.3289036544850498,100.33333333333331,0
59f89b11a2ff91aa682f749692116cd3a3fd6eed,1,0.0,4,4,118,0,0,0.06779661016949153,118.0,0
f8c4187bd5420e1b8f05c9f6447d22bc9a13aae8,1,0.0,1,1,121,1,0,0.016528925619834708,121.0,0
d9b8cc9d42dfeefc70c6c6bc00d831c17f622175,1,0.0,26,0,291,0,0,0.08934707903780069,291.0,0
e0655e8f76eb4a3848e4b17ceba2e8f02bdc3797,11,0.8558342418238529,103,105,1718,0,0,0.1210710128055879,156.1818181818182,0
968313915fb720c5cfbe3bb890291695be974a51,2,0.9330252953592912,45,41,630,1,0,0.1365079365079365,315.0,0
40c15bbab73f52238c63408df2772e45075ef921,6,0.8120586597891559,32,33,1446,0,0,0.04495159059474412,241.0,0
8530936eb2d5e2c85dbe21eec17efd3f40e1831c,1,0.0,4,4,121,1,0,0.06611570247933883,121.0,0
af27a44d86a37dd8695f0d859545fc3fdf1e9973,1,0.0,7,4,168,0,0,0.06547619047619048,168.0,0
8c3886b4bc0dbf56bf566a32b777d7516095a676,1,0.0,1,1,390,1,0,0.005128205128205128,390.0,0
a412f1c8a4dba5e2e553dccd103c11094b1d61a6,3,0.7382083016613772,49,36,1673,0,0,0.05080693365212194,557.6666666666666,0
2bc53e53b203b8ff095c9216df9010131d64dc33,1,0.0,6,1,188,0,0,0.03723404255319149,188.0,0
f4a883926a6fd8295ca519474b98b5051a55fe7d,3,0.29972894949328266,25,26,507,0,0,0.10059171597633136,169.0,0
1703941f10d6f9542edf1e2007435cc70f07d93c,1,0.0,6,1,567,0,0,0.012345679012345678,567.0,0
c78ee8fc26717feceb8d4d40ed4c25087b786e18,1,0.0,3,10,121,0,0,0.10743801652892562,121.0,0
2c9539bf2a4f770ead5124edcfa37b191c878c3d,1,0.0,4,4,173,0,0,0.04624277456647399,173.0,0
2f08642057d697733e9e1e471059926ef3ef5bf5,1,0.0,4,5,114,0,0,0.07894736842105263,114.0,0
92d52fe09840a8b45aec5466b45165ce44c1d1ad,1,0.0,9,3,572,0,0,0.02097902097902098,572.0,0
d681b1506ff14a0b6147702808229418abcf1dbd,1,0.0,1,1,121,1,0,0.016528925619834708,121.0,0
0dbc6d1812231717f5e91bb9cd0bc0819061ec3d,3,0.4966417783073236,68,105,539,0,0,0.3209647495361781,179.66666666666663,1
958b57b199db6eab7487b3916e3e25619e980a2e,2,0.9709505944546686,4,1,367,0,0,0.013623978201634877,183.5,0
e027f4f23afa41f4d0a970baa0646a712b57c61d,1,0.0,9,4,171,1,0,0.07602339181286549,171.0,0
65d89f95e37eb91daeae276aa48e50dfedb5e737,1,0.0,30,0,161,0,0,0.18633540372670807,161.0,1
74a2ae06d5016fa9136bde58354e55af4a92859f,1,0.0,5,5,191,1,0,0.052356020942408384,191.0,0
31a9f544dca803b68b4397708082e090b0f8c910,1,0.0,1,7,350,1,0,0.022857142857142857,350.0,0
f3e2f5dff4b3467f856a5a6088293d32ff86c2b1,1,0.0,3,6,105,0,0,0.08571428571428573,105.0,1
a6b5d1981cf44080a91718a7965406419af4ca2c,2,0.9182958340544896,1,2,278,0,0,0.01079136690647482,139.0,0
855084e59cf5d4965ae448fe65321002c4da3480,1,0.0,9,0,282,0,0,0.031914893617021274,282.0,0
3941ea632ae1043bc91dec2349b8862380f88aba,1,0.0,15,13,375,0,0,0.07466666666666667,375.0,0
54582055e11d85c1c18453f25df94ab8a8e552bd,1,0.0,1,1,118,0,0,0.01694915254237288,118.0,0
9352c1d44a66b6d7704322baa96ebd93ad952ee8,1,0.0,1,0,102,0,0,0.00980392156862745,102.0,0
837c940fbeab8123974a50f90a1d2a6c5accce65,1,0.0,6,1,172,1,0,0.040697674418604654,172.0,0
1d1df194e7be7e03df76c8cdebcbf2a4e5656691,1,0.0,4,0,177,0,0,0.02259887005649717,177.0,1
e0d6268cce300577bdefe64083c3357783b5bbb4,1,0.0,6,4,181,1,0,0.055248618784530384,181.0,0
0875b08f2b55aa58bc7958e7268a16fb8b9c9d24,9,0.8675308374886125,60,44,1676,0,0,0.06205250596658711,186.22222222222226,1
b559cf6c027db93742f4ea827a411e6c1449a412,1,0.0,12,12,85,1,0,0.2823529411764706,85.0,0
433fad4fe88ab13016508d60d24a7f7f43bb0176,2,0.9357110512652844,33,21,500,1,0,0.10800000000000001,250.0,0
09a678dc5c48ee4c2271c1608143184acbc5e25a,1,0.0,3,3,525,0,0,0.011428571428571429,525.0,0
a00ad2312513d401f58af426f0938ed3c877ed60,19,0.8537611121035584,808,6,898,0,0,0.9064587973273942,47.26315789473684,1
6c4a856a8aa851adc79ea9a4a1f518f157075244,1,0.0,2,2,525,0,0,0.007619047619047619,525.0,0
32ce7a166724b65d090faf04979040dc27d73b6f,2,0.5746356978376794,14,8,618,1,0,0.035598705501618116,309.0,0
d52d2254873cecd95b8e2f1f0f1c7b13d9fccf8a,1,0.0,1,1,126,0,0,0.015873015873015872,126.0,0
c4e43aa2c444312c64e4899fb331d9f44a47cd7c,1,0.0,1,1,126,0,0,0.015873015873015872,126.0,0
7e29e1de3a4f99b2004a99ab61cf8f70f7ed7335,2,0.1851247601005459,43,28,327,0,0,0.21712538226299694,163.5,0
6f39a73edcc01fedcf57a1bfff411f1283fe4049,1,0.0,1,1,126,0,0,0.015873015873015872,126.0,0
baa5cc7572a625f107b1d41fec16b1d2cbd4e244,23,0.7560023559246501,1301,332,2777,0,0,0.5880446525027008,120.7391304347826,1
b7e67a7605922ed92c9b35447909ba00b53681c4,1,0.0,1,1,390,0,0,0.005128205128205128,390.0,0
91e9cf8861cedd13fffaa37797414a308d04202f,1,0.0,33,17,191,1,0,0.2617801047120419,191.0,1
ba09f5a3a27099b4c87dd2bcb1b3d7c84c51159e,1,0.0,15,0,504,0,0,0.029761904761904764,504.0,0
bf6c65efff7447b38a586edddf5cd675baaf83cc,6,0.7252682384997792,115,50,993,1,1,0.1661631419939577,165.5,0
acd0742e6d0035ef1bb8a3f1bebed2695cb047c6,1,0.0,3,2,404,0,0,0.012376237623762377,404.0,0
d0fe056453adbc7418256600314fe128124fb89b,1,0.0,7,1,405,0,0,0.019753086419753086,405.0,0
fd78ccede91ca1bd8a7ca9cd19303228d688faa1,1,0.0,3,5,291,0,0,0.027491408934707903,291.0,0
381e67f4bef929061c18eaac2ead7cc78a04c3fa,3,0.9903496196971808,26,0,779,0,0,0.033376123234916566,259.6666666666667,0
8907f584e73ace1dd53a38521815112a9b390d56,8,0.8517276845516724,60,29,2511,1,0,0.03544404619673437,313.875,0
737aee2e78e4901018eec2059f221218010f9784,8,0.8517276845516724,60,29,2511,1,0,0.03544404619673437,313.875,0
014f00cb325628eff838a70e83e7a54dd92b6ee0,1,0.0,4,4,244,0,0,0.032786885245901634,244.0,0
11cbdf931aea2ef12bd10f0bff14ab802f4e1098,1,0.0,61,14,526,1,0,0.14258555133079848,526.0,0
8528e47b1f1552a6af0a8bc96ba916a6d0c74c96,1,0.0,29,12,207,1,0,0.19806763285024154,207.0,1
0eae8d573661066f3364e247d777197d035ef804,2,0.8069268142033551,198,77,383,0,0,0.7180156657963447,191.5,0
97a4fc67997e709f39369f94a915b5c7082f4165,3,0.5493450969352243,111,3,1040,0,0,0.1096153846153846,346.66666666666674,1
9f9ca820281aa2abcdae8d84f10efa7d60fee79f,1,0.0,4,6,176,0,0,0.05681818181818181,176.0,0
